Recording,10830mWh
Current Setpoint,1000
Low Voltage Stop,2900
Seconds, Voltage, Current, mAh, mWh
8707.6777208,3.56,999,2421.786,9316.812
8708.6718558,3.56,999,2422.063,9317.801
8709.6779802,3.56,1000,2422.341,9318.789
8710.6790918,3.56,999,2422.619,9319.777
8711.6824503,3.56,999,2422.897,9320.765
8712.6783654,3.558,1000,2423.172,9321.743
8713.662055,3.56,999,2423.452,9322.741
8714.667247,3.56,999,2423.73,9323.729
8715.6627488,3.56,999,2424.008,9324.717
8716.6833372,3.56,999,2424.286,9325.705
8717.6617717,3.558,999,2424.563,9326.693
8718.6546233,3.56,999,2424.841,9327.68
8719.6703526,3.56,999,2425.119,9328.668
8720.6698784,3.558,999,2425.397,9329.656
8721.6549726,3.558,1000,2425.675,9330.644
8722.6657787,3.558,999,2425.952,9331.631
8723.6544142,3.558,999,2426.23,9332.619
8724.6698923,3.558,1000,2426.508,9333.607
8725.6530077,3.558,1000,2426.786,9334.594
8726.6469527,3.558,999,2427.063,9335.582
8727.6647843,3.558,999,2427.341,9336.57
8728.6512936,3.556,1000,2427.619,9337.557
8729.6552997,3.558,999,2427.897,9338.545
8730.6597365,3.558,1000,2428.175,9339.532
8731.6391205,3.558,999,2428.452,9340.52
8732.6558558,3.558,999,2428.73,9341.507
8733.6413067,3.558,999,2429.008,9342.494
8734.6422366,3.558,999,2429.286,9343.482
8735.6430748,3.558,1000,2429.563,9344.469
8736.6432779,3.558,999,2429.841,9345.456
8737.6442254,3.556,999,2430.119,9346.443
8738.6449252,3.556,1000,2430.397,9347.431
8739.6298527,3.558,1000,2430.675,9348.418
8740.6458655,3.556,999,2430.952,9349.405
8741.6310343,3.556,1000,2431.23,9350.392
8742.6473816,3.556,1000,2431.508,9351.379
8743.6320864,3.556,999,2431.786,9352.367
8744.6324653,3.556,999,2432.063,9353.354
8745.6334853,3.556,1000,2432.341,9354.341
8746.6338401,3.556,999,2432.619,9355.328
8747.6348652,3.556,999,2432.897,9356.315
8748.6353994,3.556,999,2433.175,9357.302
8749.6203995,3.556,999,2433.452,9358.289
8750.6362098,3.554,1000,2433.73,9359.276
8751.6212866,3.556,999,2434.008,9360.263
8752.6214997,3.556,999,2434.286,9361.249
8753.6216411,3.554,999,2434.563,9362.236
8754.6242332,3.556,1000,2434.841,9363.223
8755.6244545,3.554,999,2435.119,9364.21
8756.6250365,3.556,999,2435.397,9365.197
8757.6103054,3.554,999,2435.675,9366.184
8758.6266151,3.556,999,2435.952,9367.17
8759.6115566,3.554,1000,2436.23,9368.157
8760.6281136,3.556,999,2436.508,9369.144
8761.6134516,3.556,1000,2436.786,9370.13
8762.6139664,3.554,999,2437.063,9371.117
8763.6149128,3.556,999,2437.341,9372.104
8764.6013755,3.554,999,2437.619,9373.09
8765.6016048,3.556,999,2437.897,9374.077
8766.6023836,3.554,999,2438.175,9375.064
8767.609741,3.554,999,2438.452,9376.05
8768.6180169,3.554,1000,2438.73,9377.037
8769.610866,3.554,999,2439.008,9378.023
8770.5997379,3.554,1000,2439.286,9379.01
8771.5995809,3.554,1000,2439.563,9379.997
8772.5901641,3.554,1000,2439.841,9380.983
8773.6060614,3.554,999,2440.119,9381.97
8774.5998315,3.554,999,2440.397,9382.956
8775.5895574,3.554,999,2440.675,9383.943
8776.5997644,3.554,999,2440.952,9384.929
8777.5877585,3.554,999,2441.23,9385.916
8778.5904497,3.554,1000,2441.508,9386.902
8779.595632,3.554,999,2441.786,9387.889
8780.584108,3.554,999,2442.063,9388.875
8781.6000127,3.553,999,2442.341,9389.862
8782.5885931,3.554,999,2442.619,9390.848
8783.5853934,3.554,999,2442.897,9391.834
8784.5869351,3.553,999,2443.175,9392.821
8785.582397,3.554,1000,2443.452,9393.807
8786.589065,3.553,999,2443.73,9394.794
8787.5751007,3.554,999,2444.008,9395.78
8788.5796721,3.554,1000,2444.286,9396.767
8789.5811571,3.554,1000,2444.564,9397.753
8790.5837641,3.554,999,2444.841,9398.739
8791.5810414,3.554,999,2445.119,9399.726
8792.5838835,3.554,999,2445.397,9400.712
8793.5685645,3.553,1000,2445.675,9401.699
8794.5844621,3.553,1000,2445.952,9402.685
8795.571573,3.553,999,2446.23,9403.671
8796.5686088,3.554,999,2446.508,9404.658
8797.5711174,3.553,999,2446.786,9405.644
8798.5582866,3.554,999,2447.064,9406.631
8799.5739991,3.554,999,2447.341,9407.617
8800.5714411,3.553,999,2447.619,9408.603
8801.5526173,3.553,999,2447.897,9409.59
8802.5682066,3.554,999,2448.175,9410.576
8803.5529356,3.554,999,2448.452,9411.562
8804.5691723,3.553,1000,2448.73,9412.549
8805.5566792,3.553,999,2449.011,9413.545
8806.5528577,3.553,999,2449.286,9414.521
8807.5696377,3.554,1000,2449.563,9415.508
8808.5473773,3.553,999,2449.841,9416.494
8809.5532278,3.553,999,2450.119,9417.48
8810.5552243,3.553,999,2450.397,9418.466
8811.5525374,3.553,1000,2450.675,9419.453
8812.5580935,3.553,999,2450.952,9420.439
8813.5443824,3.553,1000,2451.23,9421.425
8814.543855,3.553,999,2451.508,9422.411
8815.5572862,3.553,999,2451.786,9423.398
8816.5421839,3.553,999,2452.063,9424.384
8817.5373728,3.553,999,2452.341,9425.37
8818.5466221,3.553,999,2452.619,9426.356
8819.5400398,3.553,1000,2452.897,9427.343
8820.553785,3.553,999,2453.175,9428.329
8821.532725,3.553,1000,2453.452,9429.315
8822.537195,3.553,999,2453.73,9430.301
8823.5400733,3.553,999,2454.008,9431.287
8824.537319,3.551,999,2454.286,9432.273
8825.5375534,3.553,999,2454.563,9433.259
8826.5382196,3.551,999,2454.841,9434.245
8827.5272648,3.553,999,2455.119,9435.231
8828.5420698,3.551,999,2455.397,9436.217
8829.522095,3.553,999,2455.675,9437.203
8830.5268853,3.553,1000,2455.952,9438.189
8831.5215591,3.551,999,2456.23,9439.175
8832.5240878,3.553,999,2456.508,9440.161
8833.524304,3.551,999,2456.786,9441.147
8834.5207834,3.553,1000,2457.064,9442.133
8835.5214473,3.551,1000,2457.341,9443.119
8836.5232865,3.551,1000,2457.619,9444.105
8837.5221817,3.551,999,2457.897,9445.091
8838.5270056,3.551,999,2458.175,9446.077
8839.5216638,3.551,999,2458.452,9447.062
8840.5063899,3.551,1000,2458.73,9448.048
8841.5184939,3.551,999,2459.008,9449.034
8842.5116905,3.551,999,2459.286,9450.019
8843.5118473,3.551,999,2459.564,9451.005
8844.5171439,3.551,1000,2459.841,9451.991
8845.5022768,3.551,999,2460.119,9452.977
8846.518047,3.549,999,2460.397,9453.962
8847.5033489,3.551,999,2460.675,9454.948
8848.5070333,3.551,999,2460.952,9455.933
8849.5037289,3.551,999,2461.227,9456.909
8850.5048309,3.551,999,2461.508,9457.904
8851.5052735,3.549,999,2461.786,9458.889
8852.5056626,3.551,999,2462.064,9459.875
8853.4904559,3.549,999,2462.341,9460.86
8854.5061146,3.551,999,2462.619,9461.845
8855.4970974,3.549,1000,2462.897,9462.831
8856.4914685,3.551,1000,2463.175,9463.816
8857.4918178,3.549,999,2463.452,9464.801
8858.4975346,3.549,999,2463.73,9465.787
8859.4929362,3.549,999,2464.008,9466.772
8860.4939466,3.549,999,2464.286,9467.757
8861.4784748,3.549,999,2464.564,9468.742
8862.4951014,3.547,999,2464.841,9469.727
8863.4804554,3.549,1000,2465.119,9470.712
8864.498397,3.547,999,2465.4,9471.707
8865.4813949,3.549,999,2465.675,9472.682
8866.4819914,3.549,999,2465.952,9473.667
8867.4826615,3.549,1000,2466.23,9474.652
8868.4723364,3.549,999,2466.508,9475.636
8869.468206,3.547,1000,2466.786,9476.621
8870.4849015,3.547,999,2467.063,9477.606
8871.4702967,3.545,999,2467.341,9478.59
8872.4806553,3.547,1000,2467.619,9479.575
8873.4712547,3.545,999,2467.897,9480.559
8874.4720321,3.547,999,2468.175,9481.543
8875.4727748,3.545,1000,2468.452,9482.528
8876.4736122,3.545,999,2468.73,9483.512
8877.4738227,3.545,1000,2469.008,9484.496
8878.4638239,3.545,999,2469.286,9485.481
8879.459506,3.547,1000,2469.564,9486.465
8880.4753405,3.545,999,2469.841,9487.449
8881.4600188,3.545,999,2470.119,9488.433
8882.4639254,3.543,999,2470.397,9489.417
8883.4621243,3.545,999,2470.675,9490.4
8884.4608389,3.543,1000,2470.952,9491.384
8885.4611029,3.545,999,2471.23,9492.368
8886.461257,3.543,999,2471.508,9493.352
8887.4465017,3.543,999,2471.786,9494.335
8888.462252,3.543,999,2472.064,9495.318
8889.4472325,3.543,1000,2472.341,9496.302
8890.4606978,3.543,999,2472.619,9497.285
8891.4464272,3.541,1000,2472.897,9498.268
8892.4473681,3.543,1000,2473.175,9499.251
8893.4596641,3.541,999,2473.452,9500.235
8894.4440538,3.541,999,2473.73,9501.218
8895.4437526,3.541,999,2474.008,9502.201
8896.4440285,3.541,1000,2474.286,9503.183
8897.4346495,3.541,999,2474.564,9504.166
8898.4570541,3.539,1000,2474.841,9505.149
8899.4497433,3.541,999,2475.119,9506.131
8900.442509,3.539,999,2475.397,9507.114
8901.4438399,3.539,999,2475.675,9508.096
8902.4341787,3.537,1000,2475.952,9509.078
8903.4513069,3.539,999,2476.23,9510.061
8904.4434977,3.537,999,2476.508,9511.043
8905.4275531,3.539,999,2476.786,9512.025
8906.4456029,3.539,999,2477.064,9513.007
8907.4298392,3.537,999,2477.341,9513.989
8908.4264185,3.537,1000,2477.619,9514.97
8909.4296492,3.536,999,2477.897,9515.952
8910.428347,3.537,1000,2478.175,9516.934
8911.4281425,3.536,999,2478.452,9517.915
8912.4273648,3.537,1000,2478.73,9518.897
8913.419224,3.536,1000,2479.008,9519.879
8914.4332363,3.536,1000,2479.286,9520.86
8915.4184378,3.536,999,2479.564,9521.842
8916.4303703,3.534,999,2479.841,9522.823
8917.416022,3.536,999,2480.119,9523.804
8918.4150046,3.534,999,2480.394,9524.776
8919.4260985,3.536,999,2480.675,9525.767
8920.4181662,3.534,999,2480.952,9526.747
8921.4133616,3.534,999,2481.23,9527.728
8922.4198057,3.534,1000,2481.508,9528.709
8923.4145349,3.532,1000,2481.789,9529.7
8924.4141925,3.532,999,2482.064,9530.67
8925.4117807,3.532,999,2482.341,9531.651
8926.4033981,3.532,999,2482.619,9532.631
8927.4144237,3.532,1000,2482.897,9533.612
8928.3967403,3.532,999,2483.175,9534.592
8929.4158883,3.53,1000,2483.452,9535.573
8930.4125242,3.532,999,2483.73,9536.553
8931.3969525,3.532,999,2484.008,9537.533
8932.403226,3.53,999,2484.286,9538.513
8933.4049696,3.53,1000,2484.564,9539.493
8934.3980804,3.53,999,2484.841,9540.473
8935.3999381,3.53,1000,2485.119,9541.453
8936.3977359,3.53,999,2485.397,9542.433
8937.3998926,3.53,1000,2485.675,9543.412
8938.3889895,3.528,999,2485.952,9544.392
8939.3889076,3.528,1000,2486.23,9545.371
8940.3913817,3.53,1000,2486.508,9546.351
8941.3811767,3.528,999,2486.786,9547.33
8942.3970828,3.528,999,2487.064,9548.31
8943.3837611,3.528,1000,2487.341,9549.289
8944.383688,3.528,999,2487.619,9550.268
8945.3868436,3.528,1000,2487.897,9551.247
8946.3873386,3.526,999,2488.175,9552.226
8947.3875482,3.528,999,2488.452,9553.205
8948.3883395,3.526,999,2488.73,9554.184
8949.3736517,3.526,1000,2489.008,9555.163
8950.3899845,3.528,999,2489.286,9556.142
8951.3745977,3.526,1000,2489.564,9557.121
8952.3750352,3.526,999,2489.841,9558.1
8953.3753543,3.526,1000,2490.119,9559.079
8954.3761972,3.526,999,2490.397,9560.057
8955.3771535,3.526,1000,2490.675,9561.036
8956.3774669,3.526,999,2490.952,9562.015
8957.362376,3.524,1000,2491.23,9562.993
8958.3788817,3.526,999,2491.508,9563.972
8959.3640696,3.526,1000,2491.786,9564.95
8960.3798716,3.524,999,2492.064,9565.929
8961.364798,3.524,1000,2492.341,9566.907
8962.3682461,3.524,1000,2492.619,9567.885
8963.3662052,3.524,999,2492.897,9568.864
8964.3667385,3.526,999,2493.175,9569.842
8965.3676021,3.524,1000,2493.452,9570.82
8966.3678498,3.524,999,2493.73,9571.798
8967.3629827,3.524,999,2494.008,9572.777
8968.369158,3.524,999,2494.286,9573.755
8969.3646606,3.524,999,2494.564,9574.733
8970.3569047,3.524,999,2494.841,9575.711
8971.3653023,3.524,999,2495.119,9576.689
8972.3579125,3.524,999,2495.397,9577.667
8973.3664219,3.524,999,2495.675,9578.645
8974.359046,3.524,999,2495.952,9579.624
8975.3516035,3.524,999,2496.23,9580.602
8976.3604673,3.524,999,2496.508,9581.58
8977.3529478,3.524,999,2496.786,9582.558
8978.3614962,3.524,999,2497.064,9583.536
8979.3540827,3.524,999,2497.341,9584.514
8980.3344591,3.522,999,2497.619,9585.492
8981.3559009,3.524,999,2497.897,9586.469
8982.3479481,3.522,999,2498.175,9587.447
8983.334578,3.522,1000,2498.452,9588.425
8984.3346346,3.522,1000,2498.73,9589.403
8985.3337486,3.522,999,2499.008,9590.381
8986.3392844,3.522,1000,2499.286,9591.359
8987.3344529,3.522,999,2499.564,9592.336
8988.3331643,3.522,999,2499.841,9593.314
8989.3400061,3.522,1000,2500.119,9594.292
8990.3323491,3.522,1000,2500.397,9595.27
8991.3342355,3.522,999,2500.675,9596.247
8992.3335441,3.522,999,2500.952,9597.225
8993.3267134,3.522,999,2501.23,9598.202
8994.3359835,3.522,1000,2501.508,9599.18
8995.3183191,3.522,1000,2501.786,9600.158
8996.3252983,3.522,1000,2502.064,9601.135
8997.3241338,3.522,999,2502.341,9602.113
8998.3190229,3.521,999,2502.619,9603.09
8999.334268,3.522,1000,2502.897,9604.068
9000.3184048,3.521,999,2503.175,9605.046
9001.3173853,3.522,999,2503.452,9606.023
9002.3241551,3.521,1000,2503.73,9607.001
9003.3208405,3.521,999,2504.008,9607.978
9004.3185697,3.521,999,2504.286,9608.956
9005.3184855,3.521,999,2504.564,9609.933
9006.3025313,3.522,999,2504.841,9610.911
9007.323368,3.521,999,2505.119,9611.888
9008.3070736,3.521,999,2505.397,9612.865
9009.3051271,3.521,1000,2505.675,9613.843
9010.3025956,3.521,999,2505.952,9614.82
9011.3059062,3.521,999,2506.23,9615.797
9012.3171256,3.521,999,2506.508,9616.775
9013.3100853,3.521,999,2506.786,9617.752
9014.3013048,3.519,1000,2507.064,9618.729
9015.3091151,3.521,999,2507.341,9619.706
9016.3032012,3.519,999,2507.619,9620.683
9017.3028249,3.521,999,2507.897,9621.66
9018.2933813,3.519,999,2508.175,9622.638
9019.2876005,3.519,1000,2508.452,9623.614
9020.3022329,3.519,999,2508.73,9624.591
9021.2892398,3.519,999,2509.008,9625.568
9022.292361,3.519,999,2509.286,9626.545
9023.2910309,3.517,999,2509.564,9627.522
9024.2818203,3.519,1000,2509.841,9628.498
9025.2886492,3.517,999,2510.119,9629.474
9026.2881848,3.517,999,2510.397,9630.451
9027.2766204,3.517,999,2510.675,9631.427
9028.2875425,3.517,999,2510.952,9632.403
9029.2885048,3.515,999,2511.23,9633.379
9030.2970025,3.517,999,2511.508,9634.355
9031.2895521,3.517,999,2511.786,9635.331
9032.27266,3.515,999,2512.064,9636.307
9033.2899301,3.515,999,2512.341,9637.283
9034.2756871,3.513,999,2512.619,9638.258
9035.2716221,3.515,999,2512.897,9639.234
9036.2779359,3.513,999,2513.175,9640.209
9037.2722228,3.513,1000,2513.452,9641.184
9038.2717933,3.511,999,2513.73,9642.159
9039.2719745,3.513,1000,2514.008,9643.134
9040.2590559,3.513,999,2514.286,9644.109
9041.2719711,3.511,999,2514.564,9645.084
9042.2714139,3.511,999,2514.841,9646.058
9043.2563204,3.511,999,2515.119,9647.033
9044.2727513,3.511,999,2515.397,9648.007
9045.2574621,3.509,999,2515.675,9648.981
9046.2720712,3.509,999,2515.952,9649.955
9047.2560814,3.507,1000,2516.23,9650.929
9048.2554511,3.509,999,2516.508,9651.903
9049.2558283,3.506,1000,2516.786,9652.877
9050.2563013,3.506,999,2517.064,9653.85
9051.2564612,3.506,999,2517.341,9654.823
9052.2558863,3.506,999,2517.619,9655.797
9053.24948,3.506,1000,2517.897,9656.77
9054.2547866,3.504,999,2518.175,9657.743
9055.2437798,3.504,999,2518.45,9658.706
9056.2465576,3.504,1000,2518.73,9659.689
9057.2467863,3.504,999,2519.008,9660.661
9058.2430465,3.504,999,2519.286,9661.634
9059.2462849,3.504,1000,2519.564,9662.606
9060.2502059,3.502,999,2519.841,9663.579
9061.2349438,3.502,1000,2520.119,9664.551
9062.2508496,3.502,999,2520.397,9665.523
9063.2356008,3.5,1000,2520.675,9666.495
9064.2513599,3.5,999,2520.952,9667.467
9065.2359791,3.5,999,2521.23,9668.438
9066.2370398,3.5,999,2521.508,9669.41
9067.2378039,3.498,999,2521.786,9670.381
9068.2325169,3.5,999,2522.064,9671.353
9069.2237662,3.5,1000,2522.341,9672.324
9070.2403969,3.498,999,2522.619,9673.295
9071.2252246,3.498,1000,2522.897,9674.266
9072.2417548,3.498,999,2523.175,9675.237
9073.2268004,3.498,999,2523.452,9676.208
9074.2275957,3.496,999,2523.73,9677.178
9075.2284075,3.498,1000,2524.008,9678.149
9076.2287036,3.498,999,2524.286,9679.119
9077.2306779,3.496,999,2524.564,9680.09
9078.2154965,3.496,1000,2524.841,9681.06
9079.2163689,3.496,999,2525.119,9682.031
9080.216745,3.496,1000,2525.397,9683.001
9081.2173178,3.496,1000,2525.675,9683.971
9082.2023358,3.494,999,2525.952,9684.941
9083.2145866,3.494,999,2526.23,9685.911
9084.2036554,3.494,999,2526.508,9686.882
9085.2201737,3.494,999,2526.786,9687.851
9086.2050654,3.494,999,2527.064,9688.821
9087.206196,3.494,999,2527.341,9689.791
9088.2066531,3.494,999,2527.619,9690.761
9089.2074089,3.494,1000,2527.897,9691.731
9090.2077932,3.494,999,2528.175,9692.701
9091.2085057,3.494,999,2528.452,9693.671
9092.1997059,3.494,999,2528.73,9694.64
9093.2093969,3.494,999,2529.008,9695.61
9094.1939504,3.492,999,2529.286,9696.58
9095.1948967,3.494,999,2529.564,9697.549
9096.1950008,3.492,999,2529.841,9698.519
9097.1955188,3.494,1000,2530.119,9699.488
9098.1959668,3.494,999,2530.397,9700.458
9099.1965642,3.492,999,2530.675,9701.427
9100.1928965,3.494,999,2530.952,9702.397
9101.2003075,3.492,999,2531.23,9703.366
9102.1940155,3.492,999,2531.508,9704.336
9103.1817659,3.492,999,2531.786,9705.305
9104.1978171,3.492,999,2532.064,9706.274
9105.1782331,3.492,999,2532.341,9707.243
9106.1969194,3.492,999,2532.619,9708.213
9107.1784069,3.492,1000,2532.897,9709.182
9108.1807405,3.492,999,2533.175,9710.151
9109.1836296,3.492,999,2533.452,9711.121
9110.1846533,3.492,999,2533.73,9712.09
9111.1940938,3.492,999,2534.008,9713.059
9112.1816316,3.491,999,2534.286,9714.028
9113.1721844,3.491,1000,2534.564,9714.997
9114.1808989,3.491,999,2534.841,9715.966
9115.1662403,3.491,999,2535.119,9716.935
9116.1626529,3.491,1000,2535.397,9717.904
9117.1777151,3.491,999,2535.675,9718.873
9118.1629334,3.491,1000,2535.952,9719.842
9119.1776693,3.491,999,2536.23,9720.811
9120.1656191,3.491,1000,2536.508,9721.78
9121.1671608,3.489,999,2536.786,9722.748
9122.1619355,3.489,1000,2537.064,9723.717
9123.1644651,3.487,999,2537.341,9724.685
9124.1782027,3.489,999,2537.616,9725.643
9125.1627399,3.487,1000,2537.897,9726.621
9126.1524413,3.487,999,2538.175,9727.589
9127.1637327,3.487,1000,2538.452,9728.557
9128.1634021,3.487,999,2538.73,9729.525
9129.1509693,3.487,999,2539.008,9730.493
9130.1527056,3.485,999,2539.286,9731.46
9131.1464071,3.485,999,2539.564,9732.427
9132.1625181,3.483,999,2539.841,9733.395
9133.147713,3.483,1000,2540.119,9734.362
9134.1521626,3.483,999,2540.397,9735.328
9135.1520784,3.483,999,2540.675,9736.295
9136.1464771,3.481,999,2540.952,9737.262
9137.15075,3.481,999,2541.23,9738.228
9138.1463681,3.481,1000,2541.508,9739.194
9139.1354219,3.479,999,2541.786,9740.16
9140.1481616,3.479,999,2542.064,9741.126
9141.1364208,3.477,999,2542.341,9742.091
9142.1337058,3.477,999,2542.619,9743.057
9143.1429616,3.475,1000,2542.897,9744.022
9144.1298826,3.477,1000,2543.175,9744.987
9145.1506015,3.474,999,2543.452,9745.951
9146.1312869,3.475,1000,2543.73,9746.916
9147.1365249,3.474,999,2544.008,9747.88
9148.1449894,3.474,999,2544.286,9748.845
9149.1311566,3.474,1000,2544.564,9749.809
9150.1183896,3.472,999,2544.841,9750.773
9151.1304651,3.472,999,2545.119,9751.737
9152.1193206,3.47,999,2545.397,9752.7
9153.1321172,3.472,999,2545.675,9753.664
9154.1316353,3.47,999,2545.952,9754.627
9155.1152934,3.47,999,2546.23,9755.59
9156.1338767,3.468,999,2546.508,9756.553
9157.1216402,3.468,999,2546.786,9757.516
9158.1310337,3.468,999,2547.064,9758.479
9159.1152069,3.468,999,2547.341,9759.441
9160.1198351,3.468,1000,2547.619,9760.404
9161.1283852,3.466,999,2547.897,9761.366
9162.1213407,3.466,1000,2548.175,9762.328
9163.1085085,3.466,999,2548.452,9763.29
9164.1156279,3.466,1000,2548.73,9764.252
9165.1150567,3.466,999,2549.008,9765.215
9166.1140356,3.466,1000,2549.286,9766.176
9167.1159652,3.464,999,2549.564,9767.138
9168.0995812,3.464,999,2549.841,9768.1
9169.1054877,3.466,999,2550.119,9769.062
9170.1065097,3.464,1000,2550.397,9770.023
9171.1156868,3.464,999,2550.675,9770.985
9172.100333,3.464,1000,2550.952,9771.946
9173.094309,3.464,999,2551.23,9772.908
9174.0995152,3.464,999,2551.508,9773.869
9175.1003481,3.464,999,2551.786,9774.831
9176.0995567,3.462,1000,2552.064,9775.792
9177.0995585,3.464,1000,2552.341,9776.753
9178.0980318,3.464,1000,2552.619,9777.714
9179.1033581,3.462,999,2552.897,9778.676
9180.0987321,3.462,999,2553.175,9779.637
9181.0833323,3.462,999,2553.452,9780.598
9182.0997749,3.462,999,2553.73,9781.559
9183.0842129,3.462,999,2554.008,9782.52
9184.1008715,3.462,1000,2554.286,9783.481
9185.0855882,3.462,999,2554.564,9784.442
9186.0859068,3.462,1000,2554.841,9785.403
9187.0845011,3.462,1000,2555.119,9786.364
9188.087176,3.462,999,2555.397,9787.324
9189.0840815,3.462,999,2555.675,9788.285
9190.0891034,3.46,999,2555.952,9789.246
9191.0744906,3.462,999,2556.23,9790.206
9192.0903686,3.46,999,2556.505,9791.157
9193.0749514,3.46,1000,2556.786,9792.127
9194.0908823,3.459,999,2557.064,9793.088
9195.0754224,3.46,999,2557.341,9794.048
9196.0684626,3.46,1000,2557.619,9795.008
9197.0848418,3.459,999,2557.897,9795.968
9198.0691604,3.459,999,2558.175,9796.928
9199.0684214,3.459,999,2558.452,9797.889
9200.0696559,3.459,999,2558.73,9798.848
9201.0691464,3.455,999,2559.008,9799.808
9202.0688256,3.457,999,2559.286,9800.768
9203.0591872,3.455,1000,2559.564,9801.727
9204.0579362,3.455,999,2559.841,9802.686
9205.07187,3.453,1000,2560.119,9803.645
9206.0534917,3.453,999,2560.397,9804.604
